Bot Name,Util,one,Log Analysis,Calculation2,Calculation3,Calculation1,Category,City (group),City,Country,Bot Owner,Discount,Number of Records (copy),Number of Records,Date,Postal Code,Process Name,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Schedule 1,Schedule,Ship Date,State,Status,Sub-Category
JL-15235,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Janet Lee,0.2,2,1,02-09-2017,90049,US-2017-163657,OFF-BI-10000138,Acco Translucent Poly Ring Binders,6.552,5,West,7440,18.72,4,4,06-09-2017,California,Active,4
JL-15235,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Janet Lee,0.2,2,1,02-09-2017,90049,US-2017-163657,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,-2.956600000,2,West,7441,236.528,4,4,06-09-2017,California,Active,17
VP-21760,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Brownsville,India,Victoria Pisteka,0.2,2,1,09-12-2014,78521,CA-2014-109932,OFF-PA-10001804,Xerox 195,3.7408,2,Central,7443,10.688,2,2,11-12-2014,Texas,Inactive,13
VP-21760,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Brownsville,India,Victoria Pisteka,0.2,2,1,09-12-2014,78521,CA-2014-109932,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",20.7459,3,Central,7444,237.096,2,2,11-12-2014,Texas,Inactive,15
LL-16840,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Waynesboro,India,Lauren Leatherbury,0,2,1,16-04-2015,22980,CA-2015-137974,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,148.1064,2,South,7457,569.64,2,2,18-04-2015,Virginia,Active,14
LL-16840,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Waynesboro,India,Lauren Leatherbury,0,2,1,16-04-2015,22980,CA-2015-137974,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,4.57,1,South,7458,9.14,2,2,18-04-2015,Virginia,Active,4
LL-16840,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Waynesboro,India,Lauren Leatherbury,0,2,1,16-04-2015,22980,CA-2015-137974,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,119.686,7,South,7459,1196.86,2,2,18-04-2015,Virginia,Active,10
LL-16840,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Waynesboro,India,Lauren Leatherbury,0,2,1,16-04-2015,22980,CA-2015-137974,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,125.5824,9,South,7460,523.26,2,2,18-04-2015,Virginia,Active,5
LP-17095,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Visalia,United States,Liz Preis,0,2,1,08-09-2016,93277,CA-2016-103709,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",3.72,2,West,7464,14.88,7,7,15-09-2016,California,Active,3
LP-17095,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Visalia,United States,Liz Preis,0,2,1,08-09-2016,93277,CA-2016-103709,OFF-PA-10004610,Xerox 1900,15.408,8,West,7465,34.24,7,7,15-09-2016,California,Active,13
LP-17095,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Visalia,United States,Liz Preis,0,2,1,08-09-2016,93277,CA-2016-103709,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",65.435,2,West,7466,261.74,7,7,15-09-2016,California,Active,15
AH-10690,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Anna Häberlin,0,2,1,19-05-2016,90008,CA-2016-138282,OFF-AP-10001366,Staple holder,23.7168,8,West,7467,87.84,4,4,23-05-2016,California,Inactive,2
TB-21190,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,France,Thomas Brumley,0,2,1,11-11-2017,90045,CA-2017-148985,FUR-FU-10001424,Dax Clear Box Frame,11.8728,4,West,7468,34.92,4,4,15-11-2017,California,Active,10
AA-10315,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Alex Avila,0,2,1,15-09-2014,10011,CA-2014-138100,OFF-PA-10000349,Easy-staple paper,7.0218,3,East,7469,14.94,5,5,20-09-2014,New York,Active,13
AA-10315,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Alex Avila,0,2,1,15-09-2014,10011,CA-2014-138100,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",6.2608,2,East,7470,14.56,5,5,20-09-2014,New York,Active,10
AC-10615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Ann Chong,0.7,2,1,15-09-2015,19143,CA-2015-100734,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,-2.8608,4,East,7471,3.576,5,5,20-09-2015,Pennsylvania,Inactive,4
AC-10615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Ann Chong,0.2,2,1,15-09-2015,19143,CA-2015-100734,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",-29.4368,2,East,7472,147.184,5,5,20-09-2015,Pennsylvania,Inactive,15
QJ-19255,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chicago,United States,Quincy Jones,0.2,2,1,10-04-2016,60653,CA-2016-109652,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.2224,4,Central,7474,13.568,5,5,15-04-2016,Illinois,Inactive,3
LB-16795,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Huntington Beach,France,Laurel Beltran,0,2,1,01-09-2016,92646,CA-2016-124583,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,5.751,1,West,7482,12.78,2,2,03-09-2016,California,Active,8
JP-16135,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Julie Prescott,0.2,2,1,23-09-2014,10011,CA-2014-113964,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,4,East,7483,18.464,7,7,30-09-2014,New York,Active,4
AA-10645,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Diego,United States,Anna Andreadi,0,2,1,05-11-2017,92105,CA-2017-157196,OFF-PA-10003172,Xerox 1996,6.2208,2,West,7490,12.96,4,4,09-11-2017,California,Active,13
FA-14230,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,United States,Frank Atkinson,0,2,1,10-09-2015,90032,CA-2015-108672,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",33.0708,6,West,7491,106.68,6,6,16-09-2015,California,Inactive,10
CC-12475,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,Cindy Chapman,0.2,2,1,11-09-2017,77070,US-2017-160836,OFF-PA-10004239,Xerox 1953,3.21,3,Central,7493,10.272,5,5,16-09-2017,Texas,Active,13
CC-12475,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,Cindy Chapman,0.3,2,1,11-09-2017,77070,US-2017-160836,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,-65.853,5,Central,7494,512.19,5,5,16-09-2017,Texas,Active,17
CC-12475,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,United States,Cindy Chapman,0.8,2,1,11-09-2017,77070,US-2017-160836,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",-4.2012,2,Central,7495,1.556,5,5,16-09-2017,Texas,Active,2
TC-21295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Westminster,United States,Toby Carlisle,0.2,2,1,14-07-2017,92683,CA-2017-121048,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,1.4456,2,West,7496,4.448,4,4,18-07-2017,California,Active,4
TC-21295,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Westminster,United States,Toby Carlisle,0,2,1,14-07-2017,92683,CA-2017-121048,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",49.8042,3,West,7497,276.69,4,4,18-07-2017,California,Active,10
TC-21295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Westminster,United States,Toby Carlisle,0,2,1,14-07-2017,92683,CA-2017-121048,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.3312,4,West,7498,4.96,4,4,18-07-2017,California,Active,9
TC-21295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Westminster,United States,Toby Carlisle,0,2,1,14-07-2017,92683,CA-2017-121048,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",20.8568,4,West,7499,71.92,4,4,18-07-2017,California,Active,3
TC-21295,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Westminster,United States,Toby Carlisle,0,2,1,14-07-2017,92683,CA-2017-121048,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",7.9128,3,West,7500,18.84,4,4,18-07-2017,California,Active,10
TC-21295,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Westminster,United States,Toby Carlisle,0,2,1,14-07-2017,92683,CA-2017-121048,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,19.7358,3,West,7501,140.97,4,4,18-07-2017,California,Active,1
TC-21295,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Westminster,United States,Toby Carlisle,0.2,2,1,14-07-2017,92683,CA-2017-121048,TEC-PH-10004977,GE 30524EE4,52.9173,3,West,7502,470.376,4,4,18-07-2017,California,Active,14
TB-21400,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,Australia,Tom Boeckenhauer,0,2,1,30-03-2017,90036,US-2017-120147,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,2.0672,2,West,7503,6.08,0,0,30-03-2017,California,Active,3
TB-21400,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Los Angeles,Australia,Tom Boeckenhauer,0.2,2,1,30-03-2017,90036,US-2017-120147,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,18.5391,1,West,7504,164.792,0,0,30-03-2017,California,Active,14
BW-11200,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Skokie,United States,Ben Wallace,0.8,2,1,08-06-2017,60076,US-2017-106579,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",-18.8728,4,Central,7506,12.176,5,5,13-06-2017,Illinois,Active,4
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Columbus,United States,John Lee,0.2,2,1,14-07-2017,43229,US-2017-161935,OFF-PA-10000605,Xerox 1950,3.3524,2,East,7509,9.248,4,4,18-07-2017,Ohio,Active,13
JL-15835,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Columbus,United States,John Lee,0.4,2,1,14-07-2017,43229,US-2017-161935,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),-377.9892,9,East,7510,1889.946,4,4,18-07-2017,Ohio,Active,14
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Columbus,United States,John Lee,0.2,2,1,14-07-2017,43229,US-2017-161935,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",4.653,5,East,7511,62.04,4,4,18-07-2017,Ohio,Active,15
JL-15835,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Columbus,United States,John Lee,0.2,2,1,14-07-2017,43229,US-2017-161935,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",148.845,5,East,7512,396.92,4,4,18-07-2017,Ohio,Active,10
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Columbus,United States,John Lee,0.2,2,1,14-07-2017,43229,US-2017-161935,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",17.9592,7,East,7513,239.456,4,4,18-07-2017,Ohio,Active,15
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Columbus,United States,John Lee,0.2,2,1,14-07-2017,43229,US-2017-161935,OFF-AR-10004757,Crayola Colored Pencils,2.132,5,East,7514,13.12,4,4,18-07-2017,Ohio,Active,3
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Richmond,France,John Lee,0,2,1,09-12-2017,40475,US-2017-167920,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",13.5056,2,South,7515,29.36,3,3,12-12-2017,Kentucky,Active,4
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Richmond,France,John Lee,0,2,1,09-12-2017,40475,US-2017-167920,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,62.321,5,South,7516,214.9,3,3,12-12-2017,Kentucky,Active,2
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Richmond,France,John Lee,0,2,1,09-12-2017,40475,US-2017-167920,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",7.4824,4,South,7517,15.92,3,3,12-12-2017,Kentucky,Active,4
JL-15835,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Richmond,France,John Lee,0,2,1,09-12-2017,40475,US-2017-167920,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,48.3285,5,South,7518,146.45,3,3,12-12-2017,Kentucky,Active,1
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Richmond,France,John Lee,0,2,1,09-12-2017,40475,US-2017-167920,OFF-ST-10004963,Eldon Gobal File Keepers,0.605600000,1,South,7519,15.14,3,3,12-12-2017,Kentucky,Active,15
JL-15835,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Richmond,France,John Lee,0,2,1,09-12-2017,40475,US-2017-167920,OFF-LA-10004409,Avery 492,2.6496,2,South,7520,5.76,3,3,12-12-2017,Kentucky,Active,11
JL-15835,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Richmond,France,John Lee,0,2,1,09-12-2017,40475,US-2017-167920,TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,629.991,2,South,7521,1399.98,3,3,12-12-2017,Kentucky,Active,7
CL-12565,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Gresham,United States,Clay Ludtke,0.2,2,1,10-09-2014,97030,CA-2014-125731,OFF-EN-10003072,Peel & Seel Envelopes,7.6048,7,West,7525,21.728,6,6,16-09-2014,Oregon,Active,8
CL-12565,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Gresham,United States,Clay Ludtke,0.2,2,1,10-09-2014,97030,CA-2014-125731,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,148.704,5,West,7526,1487.04,6,6,16-09-2014,Oregon,Active,6
LC-16885,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Longmont,India,Lena Creighton,0.2,2,1,17-06-2016,80501,CA-2016-107146,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",-13.3176,3,West,7532,266.352,2,2,19-06-2016,Colorado,Active,10
LC-16885,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Longmont,India,Lena Creighton,0.2,2,1,17-06-2016,80501,CA-2016-107146,FUR-CH-10004853,"Global Manager's Adjustable Task Chair, Storm",54.352800000,4,West,7533,483.136,2,2,19-06-2016,Colorado,Active,6
AF-10885,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,Art Foster,0.5,2,1,10-05-2014,19134,CA-2014-114181,FUR-BO-10004467,Bestar Classic Bookcase,-216.9783,7,East,7555,349.965,4,4,14-05-2014,Pennsylvania,Active,5
AF-10885,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,Art Foster,0.2,2,1,10-05-2014,19134,CA-2014-114181,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,5.301,5,East,7556,22.32,4,4,14-05-2014,Pennsylvania,Active,3
DL-12925,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Long Beach,United States,Daniel Lacy,0,2,1,01-11-2014,11561,US-2014-137155,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,154.8426,3,East,7559,533.94,4,4,05-11-2014,New York,Active,2
DL-12925,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Long Beach,United States,Daniel Lacy,0,2,1,01-11-2014,11561,US-2014-137155,OFF-PA-10000806,Xerox 1934,82.2906,3,East,7560,167.94,4,4,05-11-2014,New York,Active,13
DL-12925,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Long Beach,United States,Daniel Lacy,0,2,1,01-11-2014,11561,US-2014-137155,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",9.8208,6,East,7561,31.68,4,4,05-11-2014,New York,Active,10
BD-11605,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Lancaster,India,Brian Dahlen,0.3,2,1,30-12-2016,17602,CA-2016-105746,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0,1,East,7562,170.786,2,2,01-01-2017,Pennsylvania,Active,6
TB-21250,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Seattle,France,Tim Brockman,0.2,2,1,30-01-2016,98103,US-2016-166660,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,-59.8356,4,West,7565,435.168,2,2,01-02-2016,Washington,Active,6
TB-21250,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Seattle,France,Tim Brockman,0,2,1,30-01-2016,98103,US-2016-166660,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,7.7728,1,West,7566,48.58,2,2,01-02-2016,Washington,Active,5
FH-14275,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Newport News,United States,Frank Hawley,0,2,1,21-10-2014,23602,CA-2014-100916,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",9.735000000,5,South,7572,194.7,5,5,26-10-2014,Virginia,Inactive,15
FH-14275,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Newport News,United States,Frank Hawley,0,2,1,21-10-2014,23602,CA-2014-100916,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,112.3508,4,South,7573,591.32,5,5,26-10-2014,Virginia,Inactive,17
FH-14275,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Newport News,United States,Frank Hawley,0,2,1,21-10-2014,23602,CA-2014-100916,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,0.8804,1,South,7574,2.84,5,5,26-10-2014,Virginia,Inactive,3
AT-10735,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Morristown,France,Annie Thurman,0,2,1,23-11-2015,07960,CA-2015-123113,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",735.0336,8,East,7580,2625.12,4,4,27-11-2015,New Jersey,Active,2
AT-10735,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Morristown,France,Annie Thurman,0,2,1,23-11-2015,07960,CA-2015-123113,OFF-AR-10004999,Newell 315,4.485,3,East,7581,17.94,4,4,27-11-2015,New Jersey,Active,3
DB-13210,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Dean Braden,0.2,2,1,05-09-2016,19134,CA-2016-158778,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",11.6496,9,East,7591,58.248,4,4,09-09-2016,Pennsylvania,Active,10
DB-13210,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Dean Braden,0.3,2,1,05-09-2016,19134,CA-2016-158778,FUR-CH-10001146,"Global Task Chair, Black",-19.3382,2,East,7592,71.246,4,4,09-09-2016,Pennsylvania,Active,6
DB-13210,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Dean Braden,0.2,2,1,05-09-2016,19134,CA-2016-158778,OFF-AR-10000896,Newell 329,0.590400000,3,East,7593,7.872,4,4,09-09-2016,Pennsylvania,Active,3
DB-13210,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Dean Braden,0.3,2,1,05-09-2016,19134,CA-2016-158778,FUR-CH-10000309,Global Comet Stacking Arm Chair,-63.3765,3,East,7594,887.271,4,4,09-09-2016,Pennsylvania,Active,6
CV-12295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Detroit,United States,Christina VanderZanden,0,2,1,20-04-2017,48234,CA-2017-119655,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,70.4928,7,Central,7595,146.86,4,4,24-04-2017,Michigan,Active,4
CV-12295,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Detroit,United States,Christina VanderZanden,0,2,1,20-04-2017,48234,CA-2017-119655,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,18.28,4,Central,7596,36.56,4,4,24-04-2017,Michigan,Active,4
JA-15970,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Springfield,United States,Joseph Airdo,0.2,2,1,17-09-2014,97477,CA-2014-131947,OFF-AR-10001473,Newell 313,0.4592,2,West,7598,5.248,5,5,22-09-2014,Oregon,Active,3
JA-15970,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Springfield,United States,Joseph Airdo,0.2,2,1,17-09-2014,97477,CA-2014-131947,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,4.782000000,3,West,7599,38.256,5,5,22-09-2014,Oregon,Active,3
JA-15970,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Springfield,United States,Joseph Airdo,0.2,2,1,17-09-2014,97477,CA-2014-131947,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,13.078,5,West,7600,40.24,5,5,22-09-2014,Oregon,Active,13
JA-15970,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Springfield,United States,Joseph Airdo,0.7,2,1,17-09-2014,97477,CA-2014-131947,TEC-MA-10004086,Plantronics Single Ear Headset,-21.945,5,West,7601,29.925,5,5,22-09-2014,Oregon,Active,12
JA-15970,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Springfield,United States,Joseph Airdo,0.2,2,1,17-09-2014,97477,CA-2014-131947,OFF-PA-10003039,Xerox 1960,46.47,6,West,7602,148.704,5,5,22-09-2014,Oregon,Active,13
JA-15970,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Springfield,United States,Joseph Airdo,0.2,2,1,17-09-2014,97477,CA-2014-131947,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.776,10,West,7603,55.92,5,5,22-09-2014,Oregon,Active,1
TH-21115,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Providence,United States,Thea Hudgings,0,2,1,08-07-2016,02908,CA-2016-152520,OFF-PA-10000289,Xerox 213,6.2208,2,East,7604,12.96,4,4,12-07-2016,Rhode Island,Inactive,13
BH-11710,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Garden City,India,Brosina Hoffman,0,2,1,08-02-2015,67846,US-2015-130491,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.293,2,Central,7612,9.54,3,3,11-02-2015,Kansas,Active,13
BH-11710,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Garden City,India,Brosina Hoffman,0,2,1,08-02-2015,67846,US-2015-130491,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",1.8011,1,Central,7613,5.81,3,3,11-02-2015,Kansas,Active,9
BH-11710,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Garden City,India,Brosina Hoffman,0,2,1,08-02-2015,67846,US-2015-130491,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",1.728,2,Central,7614,5.76,3,3,11-02-2015,Kansas,Active,3
DB-13555,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Newark,United States,Dorothy Badders,0,2,1,02-03-2017,19711,CA-2017-104885,OFF-AR-10001615,Newell 34,15.4752,3,East,7638,59.52,6,6,08-03-2017,Delaware,Inactive,3
DB-13555,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Newark,United States,Dorothy Badders,0,2,1,02-03-2017,19711,CA-2017-104885,OFF-EN-10003286,Staple envelope,27.2412,7,East,7639,57.96,6,6,08-03-2017,Delaware,Inactive,8
DB-13555,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Newark,United States,Dorothy Badders,0,2,1,02-03-2017,19711,CA-2017-104885,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",101.6508,2,East,7640,441.96,6,6,08-03-2017,Delaware,Inactive,5
DB-13555,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Newark,United States,Dorothy Badders,0,2,1,02-03-2017,19711,CA-2017-104885,OFF-PA-10002764,Easy-staple paper,33.3396,6,East,7641,68.04,6,6,08-03-2017,Delaware,Inactive,13
LB-16795,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Pueblo,India,Laurel Beltran,0.7,2,1,06-10-2016,81001,US-2016-157490,TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,-938.28,6,West,7642,703.71,1,1,07-10-2016,Colorado,Active,12
